YEAR,MONTH,DAY,HUMIDITY,WINDSPEED,DATE,TOTALDEMAND,HOLIDAY,MIN,MAX,SOLAR,TEMPAVE,RRP,FORECASTDEMAND,OUTPUT,MONTHDATE,WEEKDAY,WEEKEND
2019,1,3,0.828367346938775,17.612244897959183,2019-01-03,8613.461527777785,0.0,21.9,29.4,24.1,25.65,94.19625000000003,8589.031783033028,19.21,01-2019,3,0
2019,1,4,0.828367346938775,17.612244897959183,2019-01-04,9021.409888059696,0.0,19.3,33.3,30.4,26.299999999999997,91.73023255813953,9194.37268393392,19.21,01-2019,4,0
2019,1,5,0.6953333333333325,21.08888888888889,2019-01-05,8562.595208333332,0.0,21.8,39.3,19.8,30.549999999999997,91.90446808510639,8506.111936936948,19.21,01-2019,5,1
2019,1,6,0.7986274509803918,26.41176470588235,2019-01-06,6930.5969444444445,0.0,18.2,23.4,3.7,20.799999999999997,65.08729166666664,6881.275990990978,19.21,01-2019,6,1
2019,1,7,0.7986274509803918,26.41176470588235,2019-01-07,7773.564687499993,0.0,18.4,26.2,8.6,22.299999999999997,70.43854166666668,7592.172635135134,19.21,01-2019,0,0
2019,1,8,0.8438297872340419,12.76595744680851,2019-01-08,8573.728333333336,0.0,20.7,31.8,28.7,26.25,87.12673913043477,8416.350593093102,19.21,01-2019,1,0
2019,1,9,0.8438297872340419,12.76595744680851,2019-01-09,8539.031145833333,0.0,20.1,31.5,28.2,25.8,87.02958333333333,8319.600683183175,19.21,01-2019,2,0
2019,1,10,0.8193877551020403,21.73469387755102,2019-01-10,8072.562187500002,0.0,20.5,24.6,7.4,22.55,80.58125000000001,7892.862811561565,19.21,01-2019,3,0
2019,1,11,0.9087999999999977,25.4,2019-01-11,8306.830729166672,0.0,20.2,30.4,13.8,25.299999999999997,81.04249999999999,8268.781858108106,19.21,01-2019,4,0
2019,1,12,0.8538297872340416,15.51063829787234,2019-01-12,8442.362743055555,0.0,19.2,35.5,31.2,27.35,85.49489361702128,8417.372488738736,19.21,01-2019,5,1
2019,1,13,0.7282222222222212,15.733333333333333,2019-01-13,7675.827083333329,0.0,22.2,28.1,20.5,25.15,67.60333333333334,7538.32263513514,19.21,01-2019,6,1
2019,1,14,0.8389361702127659,28.29787234042553,2019-01-14,9152.114131944449,0.0,19.7,31.1,29.1,25.4,95.22181818181818,8597.387871621659,19.21,01-2019,0,0
2019,1,15,0.7199999999999993,23.522727272727273,2019-01-15,9101.62244019139,0.0,22.2,33.8,31.1,28.0,100.81833333333333,9571.975026276281,19.21,01-2019,1,0
2019,1,16,0.7004081632653061,28.877551020408163,2019-01-16,9135.05380952381,0.0,21.6,34.3,30.4,27.95,118.53923076923077,10046.415840840844,19.21,01-2019,2,0
2019,1,17,0.7374999999999999,14.791666666666666,2019-01-17,9210.155502645499,0.0,23.2,37.4,30.1,30.299999999999997,118.91424242424245,10273.76960585584,19.21,01-2019,3,0
2019,1,18,0.7069565217391304,22.804347826086957,2019-01-18,9342.136774193546,0.0,23.6,38.5,30.2,31.05,120.3345,10459.148896396424,19.21,01-2019,4,0
2019,1,19,0.6333333333333323,26.270833333333332,2019-01-19,8488.943472222216,0.0,23.5,28.1,11.4,25.8,81.85770833333332,8321.412376126133,19.21,01-2019,5,1
2019,1,20,0.8208000000000009,26.28,2019-01-20,7796.008437500007,0.0,21.1,26.6,9.1,23.85,71.67979166666667,7645.31922297298,19.21,01-2019,6,1
2019,1,21,0.798723404255319,15.106382978723405,2019-01-21,8903.643993055555,0.0,21.8,27.1,10.4,24.450000000000003,103.53391304347825,8655.068509759769,19.21,01-2019,0,0
2019,1,22,0.8431372549019607,13.470588235294118,2019-01-22,9088.996960352428,0.0,20.7,35.4,29.5,28.049999999999997,104.4478125,9705.609635885883,19.21,01-2019,1,0
2019,1,23,0.6951111111111105,20.11111111111111,2019-01-23,9321.840590277767,0.0,22.2,34.7,20.4,28.450000000000003,105.88923076923078,9215.935825825853,19.21,01-2019,2,0
2019,1,24,0.8351219512195126,23.902439024390244,2019-01-24,9008.408159722223,0.0,22.2,28.8,16.4,25.5,96.18272727272728,8630.973990517577,19.21,01-2019,3,0
2019,1,25,0.8302127659574468,22.4468085106383,2019-01-25,9176.852893401016,0.0,21.3,35.6,30.1,28.450000000000003,100.88264705882351,9401.867563176898,19.21,01-2019,4,0
2019,1,26,0.6747619047619042,21.928571428571427,2019-01-26,9536.576616541352,0.0,22.6,36.7,28.1,29.650000000000002,94.01571428571427,9830.951004304137,19.21,01-2019,5,1
2019,1,27,0.8136956521739124,19.08695652173913,2019-01-27,8896.339930555556,0.0,22.4,37.3,27.5,29.849999999999998,90.26166666666666,9150.295115740751,19.21,01-2019,6,1
2019,1,28,0.8273076923076914,20.46153846153846,2019-01-28,8438.394201388883,1.0,22.7,29.5,19.7,26.1,94.80947368421054,8164.403881381393,19.21,01-2019,0,0
2019,1,29,0.8822222222222207,19.866666666666667,2019-01-29,9117.528279069764,0.0,22.7,33.4,28.9,28.049999999999997,105.46218749999997,9681.491178678682,19.21,01-2019,1,0
2019,1,30,0.7046938775510203,25.3265306122449,2019-01-30,9331.080044843044,0.0,22.9,32.9,14.6,27.9,108.99633333333333,10007.2427177177,19.21,01-2019,2,0
2019,1,31,0.7577083333333338,19.708333333333332,2019-01-31,9029.031552511417,0.0,22.9,40.0,26.0,31.45,104.49159090909092,9926.507571321323,19.21,01-2019,3,0
2019,2,1,0.8704,30.74,2019-02-01,8028.307673611106,0.0,17.9,23.9,4.5,20.9,81.931875,8016.727312312309,100.39299999999999,02-2019,4,0
2019,2,2,0.8704,30.74,2019-02-02,7834.118784722227,0.0,17.7,26.7,11.0,22.2,74.20624999999997,7497.761171171177,100.39299999999999,02-2019,5,1
2019,2,3,0.88191489361702,14.212765957446809,2019-02-03,8399.724097222224,0.0,20.0,32.4,29.3,26.2,85.94153846153844,8102.296974474472,100.39299999999999,02-2019,6,1
2019,2,4,0.7152083333333327,21.958333333333332,2019-02-04,9118.838448979592,0.0,20.8,34.9,22.9,27.85,106.52410256410255,9382.44197072074,100.39299999999999,02-2019,0,0
2019,2,5,0.6589361702127655,13.702127659574469,2019-02-05,9077.886145833334,0.0,23.6,26.9,11.3,25.25,89.80083333333333,8939.899211711701,100.39299999999999,02-2019,1,0
2019,2,6,0.8295833333333329,26.416666666666668,2019-02-06,9118.933263888892,0.0,20.6,30.5,27.2,25.55,102.17545454545456,8759.144643393427,100.39299999999999,02-2019,2,0
2019,2,7,0.7027083333333327,18.125,2019-02-07,9291.305347222231,0.0,20.2,32.6,28.5,26.4,102.4631818181818,8924.819440690682,100.39299999999999,02-2019,3,0
2019,2,8,0.6591666666666665,24.9375,2019-02-08,9044.843819444448,0.0,21.9,34.7,21.9,28.3,100.8447916666667,9147.725216881609,100.39299999999999,02-2019,4,0
2019,2,9,0.7045652173913036,17.26086956521739,2019-02-09,7846.903472222226,0.0,19.7,32.3,22.7,26.0,81.52770833333332,7661.682919463085,100.39299999999999,02-2019,5,1
2019,2,10,0.5161999999999993,23.38,2019-02-10,7007.151944444447,0.0,14.5,25.1,28.2,19.8,82.48208333333334,7112.671211622821,100.39299999999999,02-2019,6,1
2019,2,11,0.5964583333333328,18.916666666666668,2019-02-11,8200.384375,0.0,14.8,31.8,28.0,23.3,91.91416666666669,8140.632716673144,100.39299999999999,02-2019,0,0
2019,2,12,0.630869565217392,20.304347826086957,2019-02-12,8657.256459143973,0.0,15.9,36.5,27.8,26.2,80.03208333333335,8683.660337982838,100.39299999999999,02-2019,1,0
2019,2,13,0.49242424242424243,15.181818181818182,2019-02-13,8001.404861111111,0.0,18.9,28.2,25.7,23.549999999999997,93.79291666666666,7913.4156124161,100.39299999999999,02-2019,2,0
2019,2,14,0.674999999999999,32.79545454545455,2019-02-14,7872.466505190314,0.0,15.1,26.2,20.6,20.65,89.24416666666667,7977.336941323334,100.39299999999999,02-2019,3,0
2019,2,15,0.5872340425531911,20.319148936170212,2019-02-15,7943.311041666667,0.0,15.4,28.0,25.8,21.7,87.50104166666667,7816.265011261259,100.39299999999999,02-2019,4,0
2019,2,16,0.558510638297872,13.404255319148936,2019-02-16,7524.282187499998,0.0,16.9,28.6,23.5,22.75,79.19687499999999,7379.76496996997,100.39299999999999,02-2019,5,1
2019,2,17,0.567234042553192,17.170212765957448,2019-02-17,7817.009166666672,0.0,16.6,32.6,27.0,24.6,85.675,7645.967582900501,100.39299999999999,02-2019,6,1
2019,2,18,0.5957446808510641,21.319148936170212,2019-02-18,8874.29165413534,0.0,17.7,35.7,26.6,26.700000000000003,93.97499999999998,9193.340169082127,100.39299999999999,02-2019,0,0
2019,2,19,0.6456249999999996,21.916666666666668,2019-02-19,8667.466215277773,0.0,22.3,30.9,23.4,26.6,101.37499999999999,8583.22198710654,100.39299999999999,02-2019,1,0
2019,2,20,0.8224000000000001,29.42,2019-02-20,8117.379652777778,0.0,18.8,24.8,5.3,21.8,100.24979166666664,8004.55348723723,100.39299999999999,02-2019,2,0
2019,2,21,0.9144680851063808,26.23404255319149,2019-02-21,8060.384722222225,0.0,18.8,24.8,5.2,21.8,92.39062500000001,7945.095957207218,100.39299999999999,02-2019,3,0
2019,2,22,0.8651923076923069,27.153846153846153,2019-02-22,7730.11059027778,0.0,18.0,24.6,14.9,21.3,78.04291666666666,7649.052327327334,100.39299999999999,02-2019,4,0
2019,2,23,0.8664444444444437,30.822222222222223,2019-02-23,7020.512361111111,0.0,15.9,25.0,12.8,20.45,67.9175,7023.225861153269,100.39299999999999,02-2019,5,1
2019,2,24,0.8597916666666658,33.145833333333336,2019-02-24,6813.429270833335,0.0,18.0,25.9,14.4,21.95,51.87312500000001,6681.833737305342,100.39299999999999,02-2019,6,1
2019,2,25,0.5858333333333328,29.520833333333332,2019-02-25,7741.795,0.0,16.2,26.4,19.8,21.299999999999997,72.36770833333334,7737.642368421055,100.39299999999999,02-2019,0,0
2019,2,26,0.6008695652173907,17.434782608695652,2019-02-26,7969.8799999999965,0.0,13.2,29.9,23.5,21.549999999999997,84.04541666666667,7889.044331831819,100.39299999999999,02-2019,1,0
2019,2,27,0.6131250000000006,16.875,2019-02-27,8095.046840277783,0.0,16.4,29.6,18.5,23.0,77.12958333333334,8004.821737987996,100.39299999999999,02-2019,2,0
2019,2,28,0.7821276595744682,19.425531914893618,2019-02-28,8399.05871527778,0.0,18.8,30.4,23.6,24.6,85.58041666666666,8241.722391141138,100.39299999999999,02-2019,3,0
2019,3,1,0.6540425531914889,18.127659574468087,2019-03-01,8389.491006944445,0.0,18.9,32.5,20.4,25.7,91.4714583333333,8171.993967717712,70.56,03-2019,4,0
2019,3,2,0.6540425531914889,18.127659574468087,2019-03-02,7739.495555555558,0.0,19.6,29.5,19.7,24.55,72.80479166666665,7572.381257507501,70.56,03-2019,5,1
2019,3,3,0.6616279069767448,17.069767441860463,2019-03-03,7747.132013888897,0.0,18.5,29.8,20.7,24.15,77.21374999999999,7607.197492492487,70.56,03-2019,6,1
2019,3,4,0.6691666666666666,19.541666666666668,2019-03-04,8829.870902777771,0.0,17.8,32.1,23.4,24.950000000000003,100.77333333333335,8608.681505255248,70.56,03-2019,0,0
2019,3,5,0.6597916666666662,25.4375,2019-03-05,8902.838576388898,0.0,18.6,32.1,21.8,25.35,90.48416666666662,8918.204145758658,70.56,03-2019,1,0
2019,3,6,0.6895833333333329,24.354166666666668,2019-03-06,8564.527986111112,0.0,19.9,36.7,12.4,28.3,91.96166666666666,7721.343939393935,70.56,03-2019,2,0
2019,3,7,0.6579166666666662,19.395833333333332,2019-03-07,7718.482083333332,0.0,14.9,22.8,9.9,18.85,87.56020833333334,7810.270793405457,70.56,03-2019,3,0
2019,3,8,0.6387234042553191,26.340425531914892,2019-03-08,8226.59305555556,0.0,17.5,31.2,22.1,24.35,90.93041666666669,8003.800123029609,70.56,03-2019,4,0
2019,3,9,0.6312500000000004,21.5625,2019-03-09,7549.668923611117,0.0,20.4,25.7,6.0,23.049999999999997,81.55187500000001,7561.9596716772185,70.56,03-2019,5,1
2019,3,10,0.8583673469387744,18.448979591836736,2019-03-10,7711.464131944439,0.0,18.0,32.0,20.6,25.0,72.744375,7326.347079037799,70.56,03-2019,6,1
2019,3,11,0.7724999999999994,15.678571428571429,2019-03-11,8486.139201388894,0.0,21.0,30.5,18.7,25.75,86.36229166666669,8671.379354838695,70.56,03-2019,0,0
2019,3,12,0.7243749999999997,20.0625,2019-03-12,8801.92229166667,0.0,19.4,35.7,22.4,27.55,78.80166666666669,8618.38930507827,70.56,03-2019,1,0
2019,3,13,0.6124999999999998,18.104166666666668,2019-03-13,8075.748298611099,0.0,18.5,23.2,5.0,20.85,82.70958333333333,7805.3118731231325,70.56,03-2019,2,0
2019,3,14,0.7987500000000004,20.5625,2019-03-14,8286.717986111113,0.0,18.8,27.3,10.6,23.05,98.62208333333335,7987.855078828834,70.56,03-2019,3,0
2019,3,15,0.7881999999999993,24.16,2019-03-15,7689.525138888893,0.0,16.4,24.6,9.0,20.5,97.35708333333332,7684.127774024034,70.56,03-2019,4,0
2019,3,16,0.8429999999999994,27.94,2019-03-16,7154.953750000003,0.0,17.6,25.6,7.8,21.6,77.79770833333333,7113.818014264262,70.56,03-2019,5,1
2019,3,17,0.7840425531914891,27.404255319148938,2019-03-17,7127.04673611111,0.0,18.7,20.4,3.3,19.549999999999997,84.31291666666665,6982.176088588595,70.56,03-2019,6,1
2019,3,18,0.9133333333333326,25.416666666666668,2019-03-18,7667.152083333338,0.0,17.6,22.4,8.9,20.0,76.51395833333333,7595.254230480486,70.56,03-2019,0,0
2019,3,19,0.8446808510638288,13.297872340425531,2019-03-19,7860.519687499998,0.0,17.8,26.3,14.6,22.05,95.72354166666666,7834.281058558537,70.56,03-2019,1,0
2019,3,20,0.8465306122448971,14.551020408163266,2019-03-20,7997.160902777776,0.0,18.2,26.8,16.3,22.5,92.79541666666665,7919.342207207222,70.56,03-2019,2,0
2019,3,21,0.8562222222222222,17.555555555555557,2019-03-21,8025.5639583333295,0.0,18.3,27.8,17.4,23.05,109.66425531914892,7940.723975225247,70.56,03-2019,3,0
2019,3,22,0.8395833333333331,17.8125,2019-03-22,7892.124583333328,0.0,17.7,27.5,12.9,22.6,104.89416666666665,7941.1281606606435,70.56,03-2019,4,0
2019,3,23,0.8110869565217389,11.91304347826087,2019-03-23,7311.285347222218,0.0,16.6,29.4,17.5,23.0,91.3485106382979,7529.3189151651495,70.56,03-2019,5,1
2019,3,24,0.763829787234042,14.27659574468085,2019-03-24,7532.378090277776,0.0,19.0,32.4,18.0,25.7,97.77604166666667,7615.092816455703,70.56,03-2019,6,1
2019,3,25,0.7744186046511621,14.651162790697674,2019-03-25,7895.798159722221,0.0,19.7,25.5,4.5,22.6,85.34708333333332,7382.751736263727,70.56,03-2019,0,0
2019,3,26,0.7136734693877558,21.448979591836736,2019-03-26,7576.878958333331,0.0,16.1,26.2,20.2,21.15,88.403125,7647.646755368815,70.56,03-2019,1,0
2019,3,27,0.46229166666666693,24.8125,2019-03-27,7632.629756944447,0.0,11.9,23.1,14.0,17.5,91.05375000000002,7523.40541145241,70.56,03-2019,2,0
2019,3,28,0.6221276595744675,14.808510638297872,2019-03-28,7815.266874999999,0.0,16.0,27.1,17.6,21.55,86.68833333333335,7525.944204204197,70.56,03-2019,3,0
2019,3,29,0.6166666666666668,15.911111111111111,2019-03-29,7867.06649305556,0.0,14.3,28.8,15.9,21.55,81.42854166666666,7638.973666127746,70.56,03-2019,4,0
2019,3,30,0.6772340425531921,20.680851063829788,2019-03-30,7054.144479166671,0.0,18.3,25.4,14.4,21.85,79.51416666666664,6608.5815277777765,70.56,03-2019,5,1
2019,3,31,0.6808163265306111,26.693877551020407,2019-03-31,6550.072638888889,0.0,9.3,21.7,19.2,15.5,71.27291666666665,7108.480276497695,70.56,03-2019,6,1
2019,4,1,0.7117391304347823,21.891304347826086,2019-04-01,7470.565277777782,0.0,11.1,22.5,15.3,16.8,97.79022222222223,7564.887308429123,46.18,04-2019,0,0
2019,4,2,0.7117391304347823,21.891304347826086,2019-04-02,7647.005173611115,0.0,13.0,23.8,10.0,18.4,93.06765957446807,7554.279488054623,46.18,04-2019,1,0
2019,4,3,0.7145833333333336,16.458333333333332,2019-04-03,7632.697187500005,0.0,14.0,27.7,17.8,20.85,80.76395833333333,7516.626760510509,46.18,04-2019,2,0
2019,4,4,0.7593877551020398,13.591836734693878,2019-04-04,7748.052708333334,0.0,14.5,24.9,9.0,19.7,80.98434782608695,7593.674500750744,46.18,04-2019,3,0
2019,4,5,0.8417021276595749,18.04255319148936,2019-04-05,7690.815069444442,0.0,15.8,23.7,8.9,19.75,83.48083333333334,7545.642743993996,46.18,04-2019,4,0
2019,4,6,0.8706249999999992,16.916666666666668,2019-04-06,7090.645590277778,0.0,15.4,29.3,15.6,22.35,79.00595744680851,7082.173663663655,46.18,04-2019,5,1
2019,4,7,0.7523404255319144,14.553191489361701,2019-04-07,7009.452534722219,0.0,16.3,30.3,18.0,23.3,73.77458333333334,6906.642398648631,46.18,04-2019,6,1
2019,4,8,0.7763829787234041,16.574468085106382,2019-04-08,7864.278055555551,0.0,14.6,33.3,17.3,23.95,94.58434782608695,7645.038509759755,46.18,04-2019,0,0
2019,4,9,0.5099999999999998,11.212765957446809,2019-04-09,7698.815624999998,0.0,14.8,27.4,11.9,21.1,80.52127659574467,7640.3550975976,46.18,04-2019,1,0
2019,4,10,0.5566666666666669,26.022222222222222,2019-04-10,7559.663125000005,0.0,11.1,20.6,16.4,15.850000000000001,73.28104166666667,7586.494410660648,46.18,04-2019,2,0
2019,4,11,0.6472916666666664,27.583333333333332,2019-04-11,7674.280486111118,0.0,10.0,20.6,9.2,15.3,72.34829787234042,7603.922184684673,46.18,04-2019,3,0
2019,4,12,0.721956521739131,15.08695652173913,2019-04-12,7615.28864583333,0.0,11.7,22.5,10.7,17.1,96.8933333333333,7565.1450900901,46.18,04-2019,4,0
2019,4,13,0.7180851063829778,11.53191489361702,2019-04-13,7017.0018055555565,0.0,11.0,26.7,15.6,18.85,86.43958333333335,6973.1778603603525,46.18,04-2019,5,1
2019,4,14,0.7070833333333333,13.375,2019-04-14,6823.174062499998,0.0,15.2,23.5,15.1,19.35,87.63062500000001,6779.5441779279045,46.18,04-2019,6,1
2019,4,15,0.775531914893617,15.27659574468085,2019-04-15,7394.941840277777,0.0,12.2,25.2,14.8,18.7,100.79312499999999,7366.006358858849,46.18,04-2019,0,0
2019,4,16,0.7855319148936163,15.702127659574469,2019-04-16,7552.813958333335,0.0,13.3,24.6,14.8,18.950000000000003,93.27854166666668,7470.704848600989,46.18,04-2019,1,0
2019,4,17,0.7895652173913039,13.195652173913043,2019-04-17,7645.950347222226,0.0,13.1,27.4,13.0,20.25,92.90520833333333,7185.629433962263,46.18,04-2019,2,0
2019,4,18,0.7708888888888885,10.977777777777778,2019-04-18,7590.039861111108,0.0,12.2,27.6,16.1,19.9,82.38999999999997,7626.683758169931,46.18,04-2019,3,0
2019,4,19,0.724090909090909,16.727272727272727,2019-04-19,6796.354652777776,1.0,15.3,25.2,12.2,20.25,67.57979166666668,6557.935646551731,46.18,04-2019,4,0
2019,4,20,0.8164285714285707,13.214285714285714,2019-04-20,6799.907951388891,1.0,13.8,25.7,12.9,19.75,62.776250000000005,6408.475555555555,46.18,04-2019,5,1
2019,4,21,0.8145652173913042,10.869565217391305,2019-04-21,6653.539618055554,1.0,15.0,27.0,13.6,21.0,62.01979166666667,,46.18,04-2019,6,1
2019,4,22,0.7435714285714285,15.952380952380953,2019-04-22,6855.738888888887,1.0,15.9,27.3,14.4,21.6,66.35083333333334,7433.425250000001,46.18,04-2019,0,0
2019,4,23,0.6955813953488371,15.209302325581396,2019-04-23,7491.188888888892,0.0,15.2,25.2,12.9,20.2,74.81458333333332,7840.62636603376,46.18,04-2019,1,0
2019,4,24,0.8708695652173909,15.021739130434783,2019-04-24,7439.967361111115,0.0,14.1,26.3,14.7,20.2,65.39687499999998,7623.554356016914,46.18,04-2019,2,0
2019,4,25,0.6795238095238103,13.238095238095237,2019-04-25,6849.705798611109,1.0,13.3,28.3,14.7,20.8,56.77979166666666,6904.91788376499,46.18,04-2019,3,0
2019,4,26,0.7779999999999999,12.266666666666667,2019-04-26,7189.184479166672,0.0,14.7,28.9,15.0,21.799999999999997,53.51208333333333,7227.352921108745,46.18,04-2019,4,0
2019,4,27,0.5510416666666668,20.854166666666668,2019-04-27,6890.699131944448,0.0,13.4,20.4,14.4,16.9,59.993541666666665,7155.081509856642,46.18,04-2019,5,1
2019,4,28,0.5536170212765958,18.170212765957448,2019-04-28,6810.481215277774,0.0,5.6,24.5,14.6,15.05,61.75875,6835.779789789799,46.18,04-2019,6,1
2019,4,29,0.5629787234042551,13.872340425531915,2019-04-29,7656.339826388889,0.0,9.3,24.9,10.5,17.1,64.61744680851065,7521.367622461172,46.18,04-2019,0,0
2019,4,30,0.6806521739130437,13.608695652173912,2019-04-30,7726.068611111109,0.0,11.2,25.3,13.7,18.25,75.725,7213.295468956404,46.18,04-2019,1,0
2019,5,1,0.7031914893617024,13.872340425531915,2019-05-01,7812.391805555555,0.0,13.9,25.3,8.6,19.6,76.05729166666666,7743.841955128207,124.64,05-2019,2,0
2019,5,2,0.7031914893617024,13.872340425531915,2019-05-02,7848.501319444435,0.0,15.5,27.6,10.4,21.55,81.89833333333335,7741.699672897195,124.64,05-2019,3,0
2019,5,3,0.748695652173913,16.891304347826086,2019-05-03,7818.911354166669,0.0,16.0,23.8,4.7,19.9,78.14666666666666,7866.961466868991,124.64,05-2019,4,0
2019,5,4,0.8020833333333329,17.625,2019-05-04,7165.769895833333,0.0,14.9,23.6,12.2,19.25,73.82979166666668,7130.110176855077,124.64,05-2019,5,1
2019,5,5,0.6365957446808511,20.76595744680851,2019-05-05,7029.8787152777795,0.0,10.2,20.4,8.3,15.299999999999999,68.46333333333332,7104.607436186207,124.64,05-2019,6,1
2019,5,6,0.7245833333333337,29.9375,2019-05-06,7681.549618055557,0.0,10.3,21.2,13.7,15.75,72.03229166666665,7711.949560810804,124.64,05-2019,0,0
2019,5,7,0.6169565217391301,21.695652173913043,2019-05-07,7855.134583333333,0.0,5.7,22.5,13.6,14.1,70.56708333333334,7793.752436186194,124.64,05-2019,1,0
2019,5,8,0.5568085106382974,13.74468085106383,2019-05-08,7871.6849999999995,0.0,6.1,20.7,12.3,13.399999999999999,70.12199999999999,7859.089136636631,124.64,05-2019,2,0
2019,5,9,0.486888888888889,23.755555555555556,2019-05-09,8051.777361111109,0.0,5.0,21.2,13.3,13.1,88.73913043478261,8021.831129879864,124.64,05-2019,3,0
2019,5,10,0.5195833333333327,16.833333333333332,2019-05-10,8341.138368055557,0.0,7.2,19.5,6.0,13.35,84.61416666666668,8269.364219219233,124.64,05-2019,4,0
2019,5,11,0.5356250000000004,17.979166666666668,2019-05-11,7584.383333333336,0.0,8.2,21.4,12.8,14.799999999999999,68.59895833333333,7621.418010510497,124.64,05-2019,5,1
2019,5,12,0.534893617021277,29.085106382978722,2019-05-12,7406.444861111105,0.0,5.9,22.3,13.0,14.100000000000001,71.98875,7318.8876914414495,124.64,05-2019,6,1
2019,5,13,0.6091304347826085,17.847826086956523,2019-05-13,8023.346249999996,0.0,6.1,23.0,12.5,14.55,75.40208333333335,7862.351996997007,124.64,05-2019,0,0
2019,5,14,0.7121276595744671,15.53191489361702,2019-05-14,8002.3226041666685,0.0,8.5,23.8,12.8,16.15,83.84104166666667,7909.593333333342,124.64,05-2019,1,0
2019,5,15,0.7115217391304344,13.847826086956522,2019-05-15,8044.52055555555,0.0,9.5,23.3,12.2,16.4,86.01377777777779,7943.629069069072,124.64,05-2019,2,0
2019,5,16,0.7560869565217389,11.326086956521738,2019-05-16,8066.765520833337,0.0,8.4,22.7,11.9,15.55,86.60130434782607,8011.322477477457,124.64,05-2019,3,0
2019,5,17,0.6934782608695645,12.217391304347826,2019-05-17,7893.482812499999,0.0,8.1,24.2,12.5,16.15,84.92733333333334,7893.665837087101,124.64,05-2019,4,0
2019,5,18,0.6951063829787227,12.085106382978724,2019-05-18,7343.520104166671,0.0,8.9,23.4,12.1,16.15,76.74312500000002,7331.319620945667,124.64,05-2019,5,1
2019,5,19,0.8123913043478249,11.695652173913043,2019-05-19,7227.858958333332,0.0,11.2,23.0,10.8,17.1,63.61041666666666,7062.496719681916,124.64,05-2019,6,1
2019,5,20,0.7345833333333328,11.666666666666666,2019-05-20,7940.914027777777,0.0,9.3,23.4,9.3,16.35,79.02787234042553,8057.732037037049,124.64,05-2019,0,0
2019,5,21,0.7368749999999991,10.770833333333334,2019-05-21,7802.119618055554,0.0,7.9,26.2,11.9,17.05,73.19562500000002,7840.707318923031,124.64,05-2019,1,0
2019,5,23,0.7545833333333326,14.0,2019-05-23,7853.072395833332,0.0,12.0,23.9,11.3,17.95,84.31541666666669,7920.490784534551,124.64,05-2019,3,0
2019,5,24,0.7858695652173909,10.891304347826088,2019-05-24,7815.479444444448,0.0,9.1,23.9,11.6,16.5,87.11729166666665,7849.532759009007,124.64,05-2019,4,0
2019,5,25,0.6243749999999996,11.8125,2019-05-25,7227.913576388892,0.0,7.3,26.2,11.8,16.75,70.23749999999998,7321.872094594609,124.64,05-2019,5,1
2019,5,26,0.48270833333333346,13.875,2019-05-26,7075.197222222222,0.0,6.5,22.8,10.0,14.65,64.54812500000001,7209.903325368375,124.64,05-2019,6,1
2019,5,27,0.4442222222222225,16.822222222222223,2019-05-27,8367.459895833334,0.0,2.4,19.3,7.1,10.85,76.57234042553192,8303.47359447005,124.64,05-2019,0,0
2019,5,28,0.4661363636363631,28.272727272727273,2019-05-28,8599.611701388889,0.0,5.3,19.4,11.6,12.35,73.58916666666666,8794.813203842928,124.64,05-2019,1,0
2019,5,29,0.4086956521739127,26.32608695652174,2019-05-29,8512.664270833327,0.0,11.7,19.6,11.6,15.65,76.70829787234044,8559.058288288277,124.64,05-2019,2,0
2019,5,30,0.4071739130434777,32.26086956521739,2019-05-30,8868.85215277778,0.0,6.0,16.1,11.5,11.05,77.87304347826088,8865.469065315323,124.64,05-2019,3,0
2019,5,31,0.4231914893617019,27.72340425531915,2019-05-31,8955.781770833335,0.0,3.9,20.0,11.5,11.95,84.33108695652173,8698.918130630605,124.64,05-2019,4,0
2019,6,1,0.7037500000000009,23.4375,2019-06-01,8223.545208333335,0.0,7.4,19.8,10.1,13.600000000000001,94.16409090909089,8057.608149399405,102.575,06-2019,5,1
2019,6,2,0.7037500000000009,23.4375,2019-06-02,7918.959583333333,0.0,8.3,20.8,9.5,14.55,94.26090909090908,7793.107222222213,102.575,06-2019,6,1
2019,6,3,0.7510638297872335,12.872340425531915,2019-06-03,8724.385416666668,0.0,9.4,18.1,9.2,13.75,90.16853658536587,8672.515859609617,102.575,06-2019,0,0
2019,6,4,0.6589361702127652,17.25531914893617,2019-06-04,9388.47083333333,0.0,7.0,14.8,5.6,10.9,108.88052631578948,9181.266828078073,102.575,06-2019,1,0
2019,6,5,0.8462499999999992,32.25,2019-06-05,9334.567907801425,0.0,9.0,15.5,7.0,12.25,106.67147058823531,9112.908678678648,102.575,06-2019,2,0
2019,6,6,0.8469387755102024,25.06122448979592,2019-06-06,9093.562222222223,0.0,3.1,18.9,11.2,11.0,108.83558823529415,8974.110686936958,102.575,06-2019,3,0
2019,6,7,0.6253191489361709,15.297872340425531,2019-06-07,8946.844618055555,0.0,8.5,18.9,6.0,13.7,115.1551282051282,8698.782759009006,102.575,06-2019,4,0
2019,6,8,0.8034090909090896,12.090909090909092,2019-06-08,8504.794479166672,0.0,8.6,14.1,4.9,11.35,103.10976190476192,8293.346632691593,102.575,06-2019,5,1
