YEAR,MONTH,DAY,TOTALDEMAND_x,MAX,ACCMAX,RAIN,RAINPERIOD,SOLAR,TOTALDEMAND_y,RRP,FORECASTDEMAND,OUTPUT,QUANTITY,QUANTITYMONTHCUM,QUANTITYTOTALCUM,OUTPUTMONTHCUM,OUTPUTTOTAL
2012,12,18,8338.362639,30.7,1,0,1,33.4,8336.119792,50.41895833,7984.696002,123.01,39,39,1316,123.01,2761.044
2012,12,18,8338.362639,30.7,1,0,1,33.4,8336.119792,50.41895833,7984.696002,123.01,39,78,1355,246.02,2884.054
2012,12,19,8728.009097,33.1,1,0,1,21.5,8723.425833,50.65979167,8325.635503,123.01,39,39,1316,123.01,2761.044
2012,12,19,8728.009097,33.1,1,0,1,21.5,8723.425833,50.65979167,8325.635503,123.01,39,78,1355,246.02,2884.054
2012,12,20,8640.406458,36.9,1,0,1,21.4,8645.648542,50.42875,8693.814505,123.01,39,39,1316,123.01,2761.044
2012,12,20,8640.406458,36.9,1,0,1,21.4,8645.648542,50.42875,8693.814505,123.01,39,78,1355,246.02,2884.054
2012,12,21,7879.142569,25.4,1,0,1,12.2,7880.18375,49.68854167,7737.74515,123.01,39,39,1316,123.01,2761.044
2012,12,21,7879.142569,25.4,1,0,1,12.2,7880.18375,49.68854167,7737.74515,123.01,39,78,1355,246.02,2884.054
2012,12,22,7567.393993,28.3,1,0,1,18.6,7571.212292,49.8625,7337.819384,123.01,39,39,1316,123.01,2761.044
2012,12,22,7567.393993,28.3,1,0,1,18.6,7571.212292,49.8625,7337.819384,123.01,39,78,1355,246.02,2884.054
2012,12,23,7946.427674,32.9,1,0,1,29.6,7947.66125,49.556875,7669.626441,123.01,39,39,1316,123.01,2761.044
2012,12,23,7946.427674,32.9,1,0,1,29.6,7947.66125,49.556875,7669.626441,123.01,39,78,1355,246.02,2884.054
2012,12,24,8295.995694,36.6,1,0,1,25,8295.06625,50.135625,8264.176235,123.01,39,39,1316,123.01,2761.044
2012,12,24,8295.995694,36.6,1,0,1,25,8295.06625,50.135625,8264.176235,123.01,39,78,1355,246.02,2884.054
2012,12,25,6267.52816,20.8,1,6,1,2.5,6281.964792,44.37729167,6298.802654,123.01,39,39,1316,123.01,2761.044
2012,12,25,6267.52816,20.8,1,6,1,2.5,6281.964792,44.37729167,6298.802654,123.01,39,78,1355,246.02,2884.054
2012,12,26,6154.208611,24.1,1,23.4,1,11.9,6151.1325,44.650625,5976.876276,123.01,39,39,1316,123.01,2761.044
2012,12,26,6154.208611,24.1,1,23.4,1,11.9,6151.1325,44.650625,5976.876276,123.01,39,78,1355,246.02,2884.054
2012,12,27,6910.505868,25.8,1,0,1,30.7,6903.195208,47.08145833,6856.332995,123.01,39,39,1316,123.01,2761.044
2012,12,27,6910.505868,25.8,1,0,1,30.7,6903.195208,47.08145833,6856.332995,123.01,39,78,1355,246.02,2884.054
2012,12,28,7131.432743,32.7,1,0,1,29.8,7131.463958,48.00020833,7446.722815,123.01,39,39,1316,123.01,2761.044
2012,12,28,7131.432743,32.7,1,0,1,29.8,7131.463958,48.00020833,7446.722815,123.01,39,78,1355,246.02,2884.054
2012,12,29,6768.893993,26.9,1,0,1,29.6,6774.405625,46.88020833,6625.433915,123.01,39,39,1316,123.01,2761.044
2012,12,29,6768.893993,26.9,1,0,1,29.6,6774.405625,46.88020833,6625.433915,123.01,39,78,1355,246.02,2884.054
2012,12,30,6653.013924,24.4,1,0,1,16.6,6654.798125,46.27729167,6643.727012,123.01,39,39,1316,123.01,2761.044
2012,12,30,6653.013924,24.4,1,0,1,16.6,6654.798125,46.27729167,6643.727012,123.01,39,78,1355,246.02,2884.054
2012,12,31,7476.072465,32,1,0,1,34.1,7458.645,47.38229167,7483.62464,123.01,39,39,1316,123.01,2761.044
2012,12,31,7476.072465,32,1,0,1,34.1,7458.645,47.38229167,7483.62464,123.01,39,78,1355,246.02,2884.054
2013,1,1,7360.301007,31.3,1,0,1,32.4,7368.48375,46.24416667,7469.123067,138.815,14,14,1369,138.815,3022.869
2013,1,1,7360.301007,31.3,1,0,1,32.4,7368.48375,46.24416667,7469.123067,138.815,14,28,1383,277.63,3161.684
2013,1,2,7527.292778,24.7,1,0,1,17.1,7527.440417,47.65041667,7278.901175,138.815,14,14,1369,138.815,3022.869
2013,1,2,7527.292778,24.7,1,0,1,17.1,7527.440417,47.65041667,7278.901175,138.815,14,28,1383,277.63,3161.684
2013,1,3,7728.872778,26.7,1,0,1,26.3,7722.173125,48.02645833,7623.980041,138.815,14,14,1369,138.815,3022.869
2013,1,3,7728.872778,26.7,1,0,1,26.3,7722.173125,48.02645833,7623.980041,138.815,14,28,1383,277.63,3161.684
2013,1,4,8294.071875,31.5,1,0,1,33.5,8289.771875,49.59770833,8164.205019,138.815,14,14,1369,138.815,3022.869
2013,1,4,8294.071875,31.5,1,0,1,33.5,8289.771875,49.59770833,8164.205019,138.815,14,28,1383,277.63,3161.684
2013,1,5,8244.060451,33.6,1,0,1,33.5,8250.398333,51.64541667,8145.839444,138.815,14,14,1369,138.815,3022.869
2013,1,5,8244.060451,33.6,1,0,1,33.5,8250.398333,51.64541667,8145.839444,138.815,14,28,1383,277.63,3161.684
2013,1,6,7971.536215,31.4,1,0,1,33.2,7971.729792,48.66208333,7851.831532,138.815,14,14,1369,138.815,3022.869
2013,1,6,7971.536215,31.4,1,0,1,33.2,7971.729792,48.66208333,7851.831532,138.815,14,28,1383,277.63,3161.684
2013,1,7,8874.436597,30,1,0,1,26.1,8865.505208,54.345625,8521.692785,138.815,14,14,1369,138.815,3022.869
2013,1,7,8874.436597,30,1,0,1,26.1,8865.505208,54.345625,8521.692785,138.815,14,28,1383,277.63,3161.684
2013,1,8,10044.93101,42,1,0,1,24.8,10025.88438,51.94395833,9606.467519,138.815,14,14,1369,138.815,3022.869
2013,1,8,10044.93101,42,1,0,1,24.8,10025.88438,51.94395833,9606.467519,138.815,14,28,1383,277.63,3161.684
2013,1,9,8336.07059,24.7,1,0,1,28.5,8363.634375,49.06333333,8464.737192,138.815,14,14,1369,138.815,3022.869
2013,1,9,8336.07059,24.7,1,0,1,28.5,8363.634375,49.06333333,8464.737192,138.815,14,28,1383,277.63,3161.684
2013,1,10,8150.389236,26.6,1,0,1,12.2,8147.051042,48.97395833,7936.461625,138.815,14,14,1369,138.815,3022.869
2013,1,10,8150.389236,26.6,1,0,1,12.2,8147.051042,48.97395833,7936.461625,138.815,14,28,1383,277.63,3161.684
2013,1,11,9269.963472,33.7,1,0,1,30.1,9255.343125,56.88854167,8752.135465,138.815,14,14,1369,138.815,3022.869
2013,1,11,9269.963472,33.7,1,0,1,30.1,9255.343125,56.88854167,8752.135465,138.815,14,28,1383,277.63,3161.684
2013,1,12,8395.311806,32.1,1,0,1,16.1,8413.59875,50.72583333,8743.431937,138.815,14,14,1369,138.815,3022.869
2013,1,12,8395.311806,32.1,1,0,1,16.1,8413.59875,50.72583333,8743.431937,138.815,14,28,1383,277.63,3161.684
2013,1,13,7455.72441,24.4,1,0,1,5.3,7461.991875,49.34895833,7470.54423,138.815,14,14,1369,138.815,3022.869
2013,1,13,7455.72441,24.4,1,0,1,5.3,7461.991875,49.34895833,7470.54423,138.815,14,28,1383,277.63,3161.684
2013,1,14,7757.897361,26,1,6.6,1,27.9,7753.034583,49.25458333,7633.038971,138.815,14,14,1369,138.815,3022.869
2013,1,14,7757.897361,26,1,6.6,1,27.9,7753.034583,49.25458333,7633.038971,138.815,14,28,1383,277.63,3161.684
2013,1,15,7978.344097,26.4,1,0,1,25,7974.023958,49.288125,7862.902207,138.815,14,14,1369,138.815,3022.869
2013,1,15,7978.344097,26.4,1,0,1,25,7974.023958,49.288125,7862.902207,138.815,14,28,1383,277.63,3161.684
2013,1,16,8582.07191,32.3,1,0,1,30.6,8579.439375,49.78354167,8466.103986,138.815,14,14,1369,138.815,3022.869
2013,1,16,8582.07191,32.3,1,0,1,30.6,8579.439375,49.78354167,8466.103986,138.815,14,28,1383,277.63,3161.684
2013,1,17,9286.726528,30.8,1,0,1,31.6,9277.05125,53.87270833,8849.839703,138.815,14,14,1369,138.815,3022.869
2013,1,17,9286.726528,30.8,1,0,1,31.6,9277.05125,53.87270833,8849.839703,138.815,14,28,1383,277.63,3161.684
2013,1,18,10361.14281,46.1,1,0,1,26.9,10362.09438,67.26291667,9893.362992,138.815,14,14,1369,138.815,3022.869
2013,1,18,10361.14281,46.1,1,0,1,26.9,10362.09438,67.26291667,9893.362992,138.815,14,28,1383,277.63,3161.684
2013,1,19,7625.498056,25.2,1,0.2,1,9,7645.364792,48.05041667,7786.9117,138.815,14,14,1369,138.815,3022.869
2013,1,19,7625.498056,25.2,1,0.2,1,9,7645.364792,48.05041667,7786.9117,138.815,14,28,1383,277.63,3161.684
2013,1,20,7251.940313,25,1,1,1,9.6,7249.484583,47.384375,7054.925698,138.815,14,14,1369,138.815,3022.869
2013,1,20,7251.940313,25,1,1,1,9.6,7249.484583,47.384375,7054.925698,138.815,14,28,1383,277.63,3161.684
2013,1,21,8624.520417,28.6,1,0,1,16.4,8612.939583,49.76375,8357.032594,138.815,14,14,1369,138.815,3022.869
2013,1,21,8624.520417,28.6,1,0,1,16.4,8612.939583,49.76375,8357.032594,138.815,14,28,1383,277.63,3161.684
2013,1,22,8906.627465,35.8,1,0,1,18.5,8910.108542,49.67479167,8874.103239,138.815,14,14,1369,138.815,3022.869
2013,1,22,8906.627465,35.8,1,0,1,18.5,8910.108542,49.67479167,8874.103239,138.815,14,28,1383,277.63,3161.684
2013,1,23,8293.650139,27.1,1,0.4,1,15.8,8295.718333,49.29083333,8217.448296,138.815,14,14,1369,138.815,3022.869
2013,1,23,8293.650139,27.1,1,0.4,1,15.8,8295.718333,49.29083333,8217.448296,138.815,14,28,1383,277.63,3161.684
2013,1,24,8790.291007,30.2,1,0,1,27.1,8783.270417,50.33645833,8330.226036,138.815,14,14,1369,138.815,3022.869
2013,1,24,8790.291007,30.2,1,0,1,27.1,8783.270417,50.33645833,8330.226036,138.815,14,28,1383,277.63,3161.684
2013,1,25,9220.517917,31.8,1,0,1,26.6,9219.02125,50.6375,8842.660822,138.815,14,14,1369,138.815,3022.869
2013,1,25,9220.517917,31.8,1,0,1,26.6,9219.02125,50.6375,8842.660822,138.815,14,28,1383,277.63,3161.684
2013,1,26,8178.179236,30.8,1,0,1,22.8,8184.401875,48.40270833,8143.531918,138.815,14,14,1369,138.815,3022.869
2013,1,26,8178.179236,30.8,1,0,1,22.8,8184.401875,48.40270833,8143.531918,138.815,14,28,1383,277.63,3161.684
2013,1,27,7388.684028,22.9,1,9.4,1,3.4,7398.378333,48.6025,7502.041832,138.815,14,14,1369,138.815,3022.869
2013,1,27,7388.684028,22.9,1,9.4,1,3.4,7398.378333,48.6025,7502.041832,138.815,14,28,1383,277.63,3161.684
2013,1,28,7454.889271,23.1,1,9,1,2.5,7449.822083,48.89020833,7469.764245,138.815,14,14,1369,138.815,3022.869
2013,1,28,7454.889271,23.1,1,9,1,2.5,7449.822083,48.89020833,7469.764245,138.815,14,28,1383,277.63,3161.684
2013,1,29,8300.322292,27.1,1,102.4,1,17.5,8297.251042,49.685625,8368.628071,138.815,14,14,1369,138.815,3022.869
2013,1,29,8300.322292,27.1,1,102.4,1,17.5,8297.251042,49.685625,8368.628071,138.815,14,28,1383,277.63,3161.684
2013,1,30,8311.237917,26.8,1,0.4,1,19.8,8308.96125,50.20520833,8217.594895,138.815,14,14,1369,138.815,3022.869
2013,1,30,8311.237917,26.8,1,0.4,1,19.8,8308.96125,50.20520833,8217.594895,138.815,14,28,1383,277.63,3161.684
2013,1,31,8940.614549,31.4,1,0,1,29.6,8936.370208,53.796875,8722.550721,138.815,14,14,1369,138.815,3022.869
2013,1,31,8940.614549,31.4,1,0,1,29.6,8936.370208,53.796875,8722.550721,138.815,14,28,1383,277.63,3161.684
2013,2,1,8193.652361,25.2,1,0,1,12.6,8203.647917,49.943125,8371.682706,58.605,13,13,1396,58.605,3220.289
2013,2,1,8193.652361,25.2,1,0,1,12.6,8203.647917,49.943125,8371.682706,58.605,13,26,1409,117.21,3278.894
2013,2,2,7121.163229,21.6,1,41,1,8,7128.481875,47.95708333,7210.756986,58.605,13,13,1396,58.605,3220.289
2013,2,2,7121.163229,21.6,1,41,1,8,7128.481875,47.95708333,7210.756986,58.605,13,26,1409,117.21,3278.894
2013,2,3,6936.137014,24.4,1,1,1,16.1,6936.050833,47.54395833,6986.667819,58.605,13,13,1396,58.605,3220.289
2013,2,3,6936.137014,24.4,1,1,1,16.1,6936.050833,47.54395833,6986.667819,58.605,13,26,1409,117.21,3278.894
2013,2,4,8011.671944,28,1,0,1,21.8,8001.6,49.66729167,7943.701374,58.605,13,13,1396,58.605,3220.289
2013,2,4,8011.671944,28,1,0,1,21.8,8001.6,49.66729167,7943.701374,58.605,13,26,1409,117.21,3278.894
2013,2,5,8199.373958,26.4,1,0,1,25.8,8200.650208,50.691875,8081.833709,58.605,13,13,1396,58.605,3220.289
2013,2,5,8199.373958,26.4,1,0,1,25.8,8200.650208,50.691875,8081.833709,58.605,13,26,1409,117.21,3278.894
2013,2,6,8317.409201,27.7,1,0,1,26.5,8315.735625,50.60104167,8266.511798,58.605,13,13,1396,58.605,3220.289
2013,2,6,8317.409201,27.7,1,0,1,26.5,8315.735625,50.60104167,8266.511798,58.605,13,26,1409,117.21,3278.894
2013,2,7,8525.461701,30,1,0,1,30.3,8523.542917,50.37479167,8495.916922,58.605,13,13,1396,58.605,3220.289
2013,2,7,8525.461701,30,1,0,1,30.3,8523.542917,50.37479167,8495.916922,58.605,13,26,1409,117.21,3278.894
2013,2,8,8895.027813,32.9,1,0,1,30.1,8889.5025,52.28666667,8827.366513,58.605,13,13,1396,58.605,3220.289
2013,2,8,8895.027813,32.9,1,0,1,30.1,8889.5025,52.28666667,8827.366513,58.605,13,26,1409,117.21,3278.894
2013,2,9,8213.493819,31.6,1,0,1,21.8,8219.863333,50.67229167,8325.878446,58.605,13,13,1396,58.605,3220.289
2013,2,9,8213.493819,31.6,1,0,1,21.8,8219.863333,50.67229167,8325.878446,58.605,13,26,1409,117.21,3278.894
2013,2,10,7790.845035,30.9,1,0,1,22.5,7800.521458,49.04145833,7933.215,58.605,13,13,1396,58.605,3220.289
2013,2,10,7790.845035,30.9,1,0,1,22.5,7800.521458,49.04145833,7933.215,58.605,13,26,1409,117.21,3278.894
2013,2,11,8085.68566,22.4,1,7.8,1,6.1,8080.636042,50.405625,8050.144756,58.605,13,13,1396,58.605,3220.289
2013,2,11,8085.68566,22.4,1,7.8,1,6.1,8080.636042,50.405625,8050.144756,58.605,13,26,1409,117.21,3278.894
2013,2,12,8088.410521,23.9,1,2.2,1,7.7,8088.027083,51.58,8000.852425,58.605,13,13,1396,58.605,3220.289
2013,2,12,8088.410521,23.9,1,2.2,1,7.7,8088.027083,51.58,8000.852425,58.605,13,26,1409,117.21,3278.894
2013,2,13,8001.752257,25.4,1,0,1,20.4,8000.68,52.00854167,7926.262785,58.605,13,13,1396,58.605,3220.289
2013,2,13,8001.752257,25.4,1,0,1,20.4,8000.68,52.00854167,7926.262785,58.605,13,26,1409,117.21,3278.894
2013,2,14,8189.577535,27,1,0,1,22.3,8188.729583,53.90916667,8133.269722,58.605,13,13,1396,58.605,3220.289
2013,2,14,8189.577535,27,1,0,1,22.3,8188.729583,53.90916667,8133.269722,58.605,13,26,1409,117.21,3278.894
2013,2,15,8228.521736,25.9,1,1.2,1,15.8,8226.95375,56.825625,8105.176348,58.605,13,13,1396,58.605,3220.289
2013,2,15,8228.521736,25.9,1,1.2,1,15.8,8226.95375,56.825625,8105.176348,58.605,13,26,1409,117.21,3278.894
2013,2,16,7444.111875,25.3,1,1.2,1,17.8,7453.121667,55.831875,7422.531119,58.605,13,13,1396,58.605,3220.289
2013,2,16,7444.111875,25.3,1,1.2,1,17.8,7453.121667,55.831875,7422.531119,58.605,13,26,1409,117.21,3278.894
2013,2,17,7251.801389,26.5,1,8.6,1,19.4,7251.850625,53.8225,7166.399384,58.605,13,13,1396,58.605,3220.289
2013,2,17,7251.801389,26.5,1,8.6,1,19.4,7251.850625,53.8225,7166.399384,58.605,13,26,1409,117.21,3278.894
2013,2,18,8278.529167,27.8,1,0,1,19.9,8267.634792,53.08416667,8157.188803,58.605,13,13,1396,58.605,3220.289
2013,2,18,8278.529167,27.8,1,0,1,19.9,8267.634792,53.08416667,8157.188803,58.605,13,26,1409,117.21,3278.894
2013,2,19,8582.587222,29.2,1,1,1,24.8,8581.707083,52.55020833,8498.184088,58.605,13,13,1396,58.605,3220.289
2013,2,19,8582.587222,29.2,1,1,1,24.8,8581.707083,52.55020833,8498.184088,58.605,13,26,1409,117.21,3278.894
2013,2,20,8558.079201,28.6,1,0,1,22.7,8558.322708,50.9625,8334.393675,58.605,13,13,1396,58.605,3220.289
2013,2,20,8558.079201,28.6,1,0,1,22.7,8558.322708,50.9625,8334.393675,58.605,13,26,1409,117.21,3278.894
2013,2,21,8503.64559,28.2,1,5.4,1,24.2,8505.48125,50.03229167,8286.564493,58.605,13,13,1396,58.605,3220.289
2013,2,21,8503.64559,28.2,1,5.4,1,24.2,8505.48125,50.03229167,8286.564493,58.605,13,26,1409,117.21,3278.894
2013,2,22,8304.105156,27,1,0.2,1,18.4,8304.015417,49.01875,8118.282575,58.605,13,13,1396,58.605,3220.289
2013,2,22,8304.105156,27,1,0.2,1,18.4,8304.015417,49.01875,8118.282575,58.605,13,26,1409,117.21,3278.894
2013,2,23,7604.837569,24.6,1,21.6,1,3.9,7609.7075,49.36145833,7379.423821,58.605,13,13,1396,58.605,3220.289
2013,2,23,7604.837569,24.6,1,21.6,1,3.9,7609.7075,49.36145833,7379.423821,58.605,13,26,1409,117.21,3278.894
2013,2,24,7885.238229,29.9,1,42.8,1,20.2,7880.925625,52.544375,7644.812222,58.605,13,13,1396,58.605,3220.289
2013,2,24,7885.238229,29.9,1,42.8,1,20.2,7880.925625,52.544375,7644.812222,58.605,13,26,1409,117.21,3278.894
2013,2,25,9145.241771,32,1,0.8,1,20.1,9138.1575,56.48354167,8876.164396,58.605,13,13,1396,58.605,3220.289
2013,2,25,9145.241771,32,1,0.8,1,20.1,9138.1575,56.48354167,8876.164396,58.605,13,26,1409,117.21,3278.894
2013,2,26,8809.120451,29.5,1,0,1,18.2,8811.058542,61.2625,8786.438705,58.605,13,13,1396,58.605,3220.289
2013,2,26,8809.120451,29.5,1,0,1,18.2,8811.058542,61.2625,8786.438705,58.605,13,26,1409,117.21,3278.894
2013,2,27,8833.551285,30.7,1,0,1,21.3,8834.495417,58.54208333,8620.162661,58.605,13,13,1396,58.605,3220.289
2013,2,27,8833.551285,30.7,1,0,1,21.3,8834.495417,58.54208333,8620.162661,58.605,13,26,1409,117.21,3278.894
2013,2,28,8388.283403,28.6,1,0,1,5.6,8395.549375,52.39604167,8375.17631,58.605,13,13,1396,58.605,3220.289
2013,2,28,8388.283403,28.6,1,0,1,5.6,8395.549375,52.39604167,8375.17631,58.605,13,26,1409,117.21,3278.894
2013,3,1,7877.940313,19.7,1,33.2,1,3,7877.641042,50.70583333,7745.943198,27.74,7,7,1416,27.74,3306.634
2013,3,1,7877.940313,19.7,1,33.2,1,3,7877.641042,50.70583333,7745.943198,27.74,7,14,1423,55.48,3334.374
2013,3,2,7177.586736,21.8,1,16.4,1,10.4,7184.310625,51.62625,7047.190777,27.74,7,7,1416,27.74,3306.634
2013,3,2,7177.586736,21.8,1,16.4,1,10.4,7184.310625,51.62625,7047.190777,27.74,7,14,1423,55.48,3334.374
2013,3,3,7015.121424,25.1,1,4.2,1,13.5,7017.537083,49.47291667,6891.214084,27.74,7,7,1416,27.74,3306.634
2013,3,3,7015.121424,25.1,1,4.2,1,13.5,7017.537083,49.47291667,6891.214084,27.74,7,14,1423,55.48,3334.374
2013,3,4,8016.789479,26.4,1,2.2,1,21.6,8004.571458,52.82270833,7858.504872,27.74,7,7,1416,27.74,3306.634
2013,3,4,8016.789479,26.4,1,2.2,1,21.6,8004.571458,52.82270833,7858.504872,27.74,7,14,1423,55.48,3334.374
2013,3,5,8231.083333,27.4,1,0,1,21.9,8228.722083,54.536875,8044.792744,27.74,7,7,1416,27.74,3306.634
2013,3,5,8231.083333,27.4,1,0,1,21.9,8228.722083,54.536875,8044.792744,27.74,7,14,1423,55.48,3334.374
2013,3,6,8329.55934,29.9,1,0,1,16.3,8330.430625,55.12916667,8147.394606,27.74,7,7,1416,27.74,3306.634
2013,3,6,8329.55934,29.9,1,0,1,16.3,8330.430625,55.12916667,8147.394606,27.74,7,14,1423,55.48,3334.374
2013,3,7,8508.81691,29.2,1,0,1,25.8,8508.6825,56.539375,8320.531663,27.74,7,7,1416,27.74,3306.634
2013,3,7,8508.81691,29.2,1,0,1,25.8,8508.6825,56.539375,8320.531663,27.74,7,14,1423,55.48,3334.374
2013,3,8,8397.845556,27.9,1,0,1,16.7,8396.035625,53.62625,8213.237995,27.74,7,7,1416,27.74,3306.634
2013,3,8,8397.845556,27.9,1,0,1,16.7,8396.035625,53.62625,8213.237995,27.74,7,14,1423,55.48,3334.374
2013,3,9,7732.616597,28.9,1,0,1,22.2,7738.926875,53.81104167,7653.680672,27.74,7,7,1416,27.74,3306.634
2013,3,9,7732.616597,28.9,1,0,1,22.2,7738.926875,53.81104167,7653.680672,27.74,7,14,1423,55.48,3334.374
2013,3,10,7558.860069,29,1,0,1,23.5,7562.745208,55.26479167,7482.251378,27.74,7,7,1416,27.74,3306.634
2013,3,10,7558.860069,29,1,0,1,23.5,7562.745208,55.26479167,7482.251378,27.74,7,14,1423,55.48,3334.374
2013,3,11,8465.816146,28.2,1,0,1,19,8457.425625,57.68791667,8274.735957,27.74,7,7,1416,27.74,3306.634
2013,3,11,8465.816146,28.2,1,0,1,19,8457.425625,57.68791667,8274.735957,27.74,7,14,1423,55.48,3334.374
2013,3,12,8439.283924,27.8,1,0,1,15.5,8439.888125,53.68291667,8295.610646,27.74,7,7,1416,27.74,3306.634
2013,3,12,8439.283924,27.8,1,0,1,15.5,8439.888125,53.68291667,8295.610646,27.74,7,14,1423,55.48,3334.374
2013,3,13,8402.089931,29.9,1,0,1,24.3,8402.493542,53.05875,8277.052384,27.74,7,7,1416,27.74,3306.634
2013,3,13,8402.089931,29.9,1,0,1,24.3,8402.493542,53.05875,8277.052384,27.74,7,14,1423,55.48,3334.374
2013,3,14,8265.219757,26,1,0,1,9.1,8267.152292,52.53208333,8142.045206,27.74,7,7,1416,27.74,3306.634
2013,3,14,8265.219757,26,1,0,1,9.1,8267.152292,52.53208333,8142.045206,27.74,7,14,1423,55.48,3334.374
2013,3,15,8166.581701,24.5,1,0,1,8.6,8163.93375,52.24520833,7980.014857,27.74,7,7,1416,27.74,3306.634
2013,3,15,8166.581701,24.5,1,0,1,8.6,8163.93375,52.24520833,7980.014857,27.74,7,14,1423,55.48,3334.374
2013,3,16,7648.732118,31,1,0,1,23.2,7655.167292,51.67375,7546.931678,27.74,7,7,1416,27.74,3306.634
2013,3,16,7648.732118,31,1,0,1,23.2,7655.167292,51.67375,7546.931678,27.74,7,14,1423,55.48,3334.374
2013,3,17,6972.944167,24.5,1,0,1,22.1,6979.701667,48.72395833,6923.368686,27.74,7,7,1416,27.74,3306.634
2013,3,17,6972.944167,24.5,1,0,1,22.1,6979.701667,48.72395833,6923.368686,27.74,7,14,1423,55.48,3334.374
2013,3,18,7793.250486,23.9,1,0,1,22.5,7784.358958,49.99125,7602.752553,27.74,7,7,1416,27.74,3306.634
2013,3,18,7793.250486,23.9,1,0,1,22.5,7784.358958,49.99125,7602.752553,27.74,7,14,1423,55.48,3334.374
2013,3,19,7841.295278,24.2,1,0,1,20,7841.250208,49.37229167,7743.747688,27.74,7,7,1416,27.74,3306.634
2013,3,19,7841.295278,24.2,1,0,1,20,7841.250208,49.37229167,7743.747688,27.74,7,14,1423,55.48,3334.374
2013,3,20,7899.032292,25.8,1,0,1,18.1,7898.8025,51.04729167,7776.728769,27.74,7,7,1416,27.74,3306.634
2013,3,20,7899.032292,25.8,1,0,1,18.1,7898.8025,51.04729167,7776.728769,27.74,7,14,1423,55.48,3334.374
2013,3,21,8048.192847,29.4,1,0,1,19.7,8047.234375,51.63208333,7970.042136,27.74,7,7,1416,27.74,3306.634
2013,3,21,8048.192847,29.4,1,0,1,19.7,8047.234375,51.63208333,7970.042136,27.74,7,14,1423,55.48,3334.374
2013,3,22,8337.973333,31.9,1,0,1,14.4,8332.716458,53.33770833,8387.484842,27.74,7,7,1416,27.74,3306.634
2013,3,22,8337.973333,31.9,1,0,1,14.4,8332.716458,53.33770833,8387.484842,27.74,7,14,1423,55.48,3334.374
2013,3,23,7709.02941,31.9,1,0,1,16.4,7718.039375,53.36729167,7687.334474,27.74,7,7,1416,27.74,3306.634
2013,3,23,7709.02941,31.9,1,0,1,16.4,7718.039375,53.36729167,7687.334474,27.74,7,14,1423,55.48,3334.374
2013,3,24,7711.154826,32.2,1,0,1,21.8,7709.34125,52.04958333,7372.53402,27.74,7,7,1416,27.74,3306.634
2013,3,24,7711.154826,32.2,1,0,1,21.8,7709.34125,52.04958333,7372.53402,27.74,7,14,1423,55.48,3334.374
2013,3,25,8499.331111,29.3,1,0,1,20.4,8492.434375,54.31645833,8178.014002,27.74,7,7,1416,27.74,3306.634
2013,3,25,8499.331111,29.3,1,0,1,20.4,8492.434375,54.31645833,8178.014002,27.74,7,14,1423,55.48,3334.374
2013,3,26,8600.989896,29,1,0,1,15.3,8602.794375,53.42229167,8357.719775,27.74,7,7,1416,27.74,3306.634
2013,3,26,8600.989896,29,1,0,1,15.3,8602.794375,53.42229167,8357.719775,27.74,7,14,1423,55.48,3334.374
2013,3,27,8772.075347,31.8,1,0,1,18.6,8769.822917,55.19145833,8557.337654,27.74,7,7,1416,27.74,3306.634
2013,3,27,8772.075347,31.8,1,0,1,18.6,8769.822917,55.19145833,8557.337654,27.74,7,14,1423,55.48,3334.374
2013,3,28,8559.459097,32.7,1,0.4,1,14.1,8564.99625,54.76708333,8583.985747,27.74,7,7,1416,27.74,3306.634
2013,3,28,8559.459097,32.7,1,0.4,1,14.1,8564.99625,54.76708333,8583.985747,27.74,7,14,1423,55.48,3334.374
2013,3,29,6771.117778,22.2,1,5.2,1,16,6776.465208,48.99895833,6769.49887,27.74,7,7,1416,27.74,3306.634
2013,3,29,6771.117778,22.2,1,5.2,1,16,6776.465208,48.99895833,6769.49887,27.74,7,14,1423,55.48,3334.374
2013,3,30,6808.373681,26,1,0,1,19.6,6816.870208,48.90229167,6761.858844,27.74,7,7,1416,27.74,3306.634
2013,3,30,6808.373681,26,1,0,1,19.6,6816.870208,48.90229167,6761.858844,27.74,7,14,1423,55.48,3334.374
2013,3,31,6624.172292,25.8,1,0,1,15.9,6622.976875,48.29145833,6587.008694,27.74,7,7,1416,27.74,3306.634
2013,3,31,6624.172292,25.8,1,0,1,15.9,6622.976875,48.29145833,6587.008694,27.74,7,14,1423,55.48,3334.374
2013,4,1,6895.88559,25.7,1,0,1,16.6,6889.188542,49.35104167,6839.060649,10.09,4,4,1427,10.09,3344.464
2013,4,1,6895.88559,25.7,1,0,1,16.6,6889.188542,49.35104167,6839.060649,10.09,4,8,1431,20.18,3354.554
2013,4,2,7740.396111,26,1,0,1,20.4,7736.739167,52.613125,7615.676107,10.09,4,4,1427,10.09,3344.464
2013,4,2,7740.396111,26,1,0,1,20.4,7736.739167,52.613125,7615.676107,10.09,4,8,1431,20.18,3354.554
2013,4,3,7805.015938,19.4,1,11.2,1,4.6,7804.32375,50.476875,7726.982357,10.09,4,4,1427,10.09,3344.464
2013,4,3,7805.015938,19.4,1,11.2,1,4.6,7804.32375,50.476875,7726.982357,10.09,4,8,1431,20.18,3354.554
