,YEAR,MONTH,DAY,DATE,TOTALDEMAND,MAX,ACCMAX,RAIN,RAINPERIOD,SOLAR,RRP,FORECASTDEMAND,OUTPUT,QUANTITY,QUANTITYMONTHCUM,QUANTITYTOTALCUM,MONTHDATE
1938,2012,8,27,2012-08-27,8637.720381944444,19.9,1.0,0.0,1.0,17.3,54.07249999999999,8635.463318318327,32.46,14.0,14.0,1207.0,08-2012
1939,2012,8,27,2012-08-27,8637.720381944444,19.9,1.0,0.0,1.0,17.3,54.07249999999999,8635.463318318327,32.46,14.0,28.0,1221.0,08-2012
1940,2012,8,28,2012-08-28,8674.75059027779,21.1,1.0,0.0,1.0,16.5,52.803958333333355,8671.667090840847,32.46,14.0,14.0,1207.0,08-2012
1941,2012,8,28,2012-08-28,8674.75059027779,21.1,1.0,0.0,1.0,16.5,52.803958333333355,8671.667090840847,32.46,14.0,28.0,1221.0,08-2012
1942,2012,8,29,2012-08-29,8478.439201388885,21.6,1.0,0.0,1.0,12.5,51.92270833333334,8469.862586336365,32.46,14.0,14.0,1207.0,08-2012
1943,2012,8,29,2012-08-29,8478.439201388885,21.6,1.0,0.0,1.0,12.5,51.92270833333334,8469.862586336365,32.46,14.0,28.0,1221.0,08-2012
1944,2012,8,30,2012-08-30,8277.387847222222,22.1,1.0,0.0,1.0,17.4,51.536249999999995,8355.394894894891,32.46,14.0,14.0,1207.0,08-2012
1945,2012,8,30,2012-08-30,8277.387847222222,22.1,1.0,0.0,1.0,17.4,51.536249999999995,8355.394894894891,32.46,14.0,28.0,1221.0,08-2012
1946,2012,8,31,2012-08-31,8620.899756944455,18.2,1.0,0.0,1.0,15.3,55.523124999999986,8544.520645645629,32.46,14.0,14.0,1207.0,08-2012
1947,2012,8,31,2012-08-31,8620.899756944455,18.2,1.0,0.0,1.0,15.3,55.523124999999986,8544.520645645629,32.46,14.0,28.0,1221.0,08-2012
1948,2012,9,1,2012-09-01,8264.59444444444,17.6,1.0,1.2,1.0,13.1,56.321875000000006,8329.278430930925,18.36,6.0,6.0,1227.0,09-2012
1949,2012,9,1,2012-09-01,8264.59444444444,17.6,1.0,1.2,1.0,13.1,56.321875000000006,8329.278430930925,18.36,6.0,12.0,1233.0,09-2012
1950,2012,9,2,2012-09-02,7717.252499999998,20.7,1.0,0.0,1.0,17.3,51.81499999999999,7899.095112612615,18.36,6.0,6.0,1227.0,09-2012
1951,2012,9,2,2012-09-02,7717.252499999998,20.7,1.0,0.0,1.0,17.3,51.81499999999999,7899.095112612615,18.36,6.0,12.0,1233.0,09-2012
1952,2012,9,3,2012-09-03,8456.956319444447,22.0,1.0,0.0,1.0,17.6,58.15500000000001,8471.236178678684,18.36,6.0,6.0,1227.0,09-2012
1953,2012,9,3,2012-09-03,8456.956319444447,22.0,1.0,0.0,1.0,17.6,58.15500000000001,8471.236178678684,18.36,6.0,12.0,1233.0,09-2012
1954,2012,9,4,2012-09-04,8398.447187499998,24.7,1.0,0.0,1.0,17.6,52.63395833333333,8473.064204204207,18.36,6.0,6.0,1227.0,09-2012
1955,2012,9,4,2012-09-04,8398.447187499998,24.7,1.0,0.0,1.0,17.6,52.63395833333333,8473.064204204207,18.36,6.0,12.0,1233.0,09-2012
1956,2012,9,5,2012-09-05,8041.078680555558,27.7,1.0,0.0,1.0,18.0,51.98791666666668,8231.810746996993,18.36,6.0,6.0,1227.0,09-2012
1957,2012,9,5,2012-09-05,8041.078680555558,27.7,1.0,0.0,1.0,18.0,51.98791666666668,8231.810746996993,18.36,6.0,12.0,1233.0,09-2012
1958,2012,9,6,2012-09-06,7869.147222222214,27.7,1.0,0.0,1.0,18.2,50.70333333333334,8007.956448948953,18.36,6.0,6.0,1227.0,09-2012
1959,2012,9,6,2012-09-06,7869.147222222214,27.7,1.0,0.0,1.0,18.2,50.70333333333334,8007.956448948953,18.36,6.0,12.0,1233.0,09-2012
1960,2012,9,7,2012-09-07,7970.441111111107,21.4,1.0,0.0,1.0,14.1,50.77062499999999,8015.392845345351,18.36,6.0,6.0,1227.0,09-2012
1961,2012,9,7,2012-09-07,7970.441111111107,21.4,1.0,0.0,1.0,14.1,50.77062499999999,8015.392845345351,18.36,6.0,12.0,1233.0,09-2012
1962,2012,9,8,2012-09-08,7449.385729166666,21.0,1.0,0.0,1.0,18.8,49.886874999999996,7661.63514264264,18.36,6.0,6.0,1227.0,09-2012
1963,2012,9,8,2012-09-08,7449.385729166666,21.0,1.0,0.0,1.0,18.8,49.886874999999996,7661.63514264264,18.36,6.0,12.0,1233.0,09-2012
1964,2012,9,9,2012-09-09,7246.005104166665,21.9,1.0,0.0,1.0,19.0,52.15416666666667,7458.793070570561,18.36,6.0,6.0,1227.0,09-2012
1965,2012,9,9,2012-09-09,7246.005104166665,21.9,1.0,0.0,1.0,19.0,52.15416666666667,7458.793070570561,18.36,6.0,12.0,1233.0,09-2012
1966,2012,9,10,2012-09-10,8079.361909722224,25.4,1.0,0.0,1.0,19.1,54.80291666666667,8089.880217717714,18.36,6.0,6.0,1227.0,09-2012
1967,2012,9,10,2012-09-10,8079.361909722224,25.4,1.0,0.0,1.0,19.1,54.80291666666667,8089.880217717714,18.36,6.0,12.0,1233.0,09-2012
1968,2012,9,11,2012-09-11,8104.793298611108,21.4,1.0,0.0,1.0,16.6,54.84833333333332,8178.343840090095,18.36,6.0,6.0,1227.0,09-2012
1969,2012,9,11,2012-09-11,8104.793298611108,21.4,1.0,0.0,1.0,16.6,54.84833333333332,8178.343840090095,18.36,6.0,12.0,1233.0,09-2012
1970,2012,9,12,2012-09-12,8025.885798611111,24.0,1.0,0.0,1.0,19.0,52.35458333333333,8057.019804804793,18.36,6.0,6.0,1227.0,09-2012
1971,2012,9,12,2012-09-12,8025.885798611111,24.0,1.0,0.0,1.0,19.0,52.35458333333333,8057.019804804793,18.36,6.0,12.0,1233.0,09-2012
1972,2012,9,13,2012-09-13,8264.072638888892,22.3,1.0,0.0,1.0,8.7,54.88166666666667,8190.50095345344,18.36,6.0,6.0,1227.0,09-2012
1973,2012,9,13,2012-09-13,8264.072638888892,22.3,1.0,0.0,1.0,8.7,54.88166666666667,8190.50095345344,18.36,6.0,12.0,1233.0,09-2012
1974,2012,9,14,2012-09-14,8207.971458333333,19.7,1.0,2.0,1.0,20.3,54.85937499999999,8284.385364114129,18.36,6.0,6.0,1227.0,09-2012
1975,2012,9,14,2012-09-14,8207.971458333333,19.7,1.0,2.0,1.0,20.3,54.85937499999999,8284.385364114129,18.36,6.0,12.0,1233.0,09-2012
1976,2012,9,15,2012-09-15,7630.86045138889,19.6,1.0,0.0,1.0,18.5,54.747499999999995,7755.169628378379,18.36,6.0,6.0,1227.0,09-2012
1977,2012,9,15,2012-09-15,7630.86045138889,19.6,1.0,0.0,1.0,18.5,54.747499999999995,7755.169628378379,18.36,6.0,12.0,1233.0,09-2012
1978,2012,9,16,2012-09-16,7263.638124999994,22.4,1.0,0.0,1.0,20.3,53.53395833333332,7403.8546358859,18.36,6.0,6.0,1227.0,09-2012
1979,2012,9,16,2012-09-16,7263.638124999994,22.4,1.0,0.0,1.0,20.3,53.53395833333332,7403.8546358859,18.36,6.0,12.0,1233.0,09-2012
1980,2012,9,17,2012-09-17,8008.244409722226,21.3,1.0,0.0,1.0,16.1,54.75979166666668,8007.552695195204,18.36,6.0,6.0,1227.0,09-2012
1981,2012,9,17,2012-09-17,8008.244409722226,21.3,1.0,0.0,1.0,16.1,54.75979166666668,8007.552695195204,18.36,6.0,12.0,1233.0,09-2012
1982,2012,9,18,2012-09-18,8128.449756944444,23.0,1.0,0.0,1.0,14.5,54.596250000000005,8110.151445195193,18.36,6.0,6.0,1227.0,09-2012
1983,2012,9,18,2012-09-18,8128.449756944444,23.0,1.0,0.0,1.0,14.5,54.596250000000005,8110.151445195193,18.36,6.0,12.0,1233.0,09-2012
1984,2012,9,19,2012-09-19,7969.847083333329,23.0,1.0,1.2,1.0,19.8,54.44187500000001,8035.26930555553,18.36,6.0,6.0,1227.0,09-2012
1985,2012,9,19,2012-09-19,7969.847083333329,23.0,1.0,1.2,1.0,19.8,54.44187500000001,8035.26930555553,18.36,6.0,12.0,1233.0,09-2012
1986,2012,9,20,2012-09-20,7955.902013888888,23.7,1.0,0.0,1.0,19.7,52.69104166666667,7988.836681681692,18.36,6.0,6.0,1227.0,09-2012
1987,2012,9,20,2012-09-20,7955.902013888888,23.7,1.0,0.0,1.0,19.7,52.69104166666667,7988.836681681692,18.36,6.0,12.0,1233.0,09-2012
1988,2012,9,21,2012-09-21,7741.346562499997,26.5,1.0,0.0,1.0,11.6,51.929375000000014,7771.1588063063,18.36,6.0,6.0,1227.0,09-2012
1989,2012,9,21,2012-09-21,7741.346562499997,26.5,1.0,0.0,1.0,11.6,51.929375000000014,7771.1588063063,18.36,6.0,12.0,1233.0,09-2012
1990,2012,9,22,2012-09-22,7238.439305555552,23.1,1.0,0.4,1.0,21.9,51.66791666666668,7371.147286036028,18.36,6.0,6.0,1227.0,09-2012
1991,2012,9,22,2012-09-22,7238.439305555552,23.1,1.0,0.4,1.0,21.9,51.66791666666668,7371.147286036028,18.36,6.0,12.0,1233.0,09-2012
1992,2012,9,23,2012-09-23,6887.454548611109,28.7,1.0,0.0,1.0,22.4,49.541875,7150.315135135146,18.36,6.0,6.0,1227.0,09-2012
1993,2012,9,23,2012-09-23,6887.454548611109,28.7,1.0,0.0,1.0,22.4,49.541875,7150.315135135146,18.36,6.0,12.0,1233.0,09-2012
1994,2012,9,24,2012-09-24,7695.33236111111,23.5,1.0,0.0,1.0,22.8,54.977083333333326,7756.165161411426,18.36,6.0,6.0,1227.0,09-2012
1995,2012,9,24,2012-09-24,7695.33236111111,23.5,1.0,0.0,1.0,22.8,54.977083333333326,7756.165161411426,18.36,6.0,12.0,1233.0,09-2012
1996,2012,9,25,2012-09-25,7899.164999999998,19.6,1.0,0.0,1.0,15.1,53.775000000000006,8071.7068018018235,18.36,6.0,6.0,1227.0,09-2012
1997,2012,9,25,2012-09-25,7899.164999999998,19.6,1.0,0.0,1.0,15.1,53.775000000000006,8071.7068018018235,18.36,6.0,12.0,1233.0,09-2012
1998,2012,9,26,2012-09-26,7763.92697916667,22.5,1.0,0.0,1.0,18.6,50.38708333333333,7956.770236486478,18.36,6.0,6.0,1227.0,09-2012
1999,2012,9,26,2012-09-26,7763.92697916667,22.5,1.0,0.0,1.0,18.6,50.38708333333333,7956.770236486478,18.36,6.0,12.0,1233.0,09-2012
2000,2012,9,27,2012-09-27,7698.024791666664,28.1,1.0,0.0,1.0,19.6,50.34187499999999,7848.670818318306,18.36,6.0,6.0,1227.0,09-2012
2001,2012,9,27,2012-09-27,7698.024791666664,28.1,1.0,0.0,1.0,19.6,50.34187499999999,7848.670818318306,18.36,6.0,12.0,1233.0,09-2012
2002,2012,9,28,2012-09-28,7743.852708333332,33.6,1.0,0.0,1.0,16.2,50.44520833333332,7967.1335773273095,18.36,6.0,6.0,1227.0,09-2012
2003,2012,9,28,2012-09-28,7743.852708333332,33.6,1.0,0.0,1.0,16.2,50.44520833333332,7967.1335773273095,18.36,6.0,12.0,1233.0,09-2012
2004,2012,9,29,2012-09-29,6959.807118055558,23.3,1.0,15.6,1.0,19.3,49.35833333333334,7058.97452327326,18.36,6.0,6.0,1227.0,09-2012
2005,2012,9,29,2012-09-29,6959.807118055558,23.3,1.0,15.6,1.0,19.3,49.35833333333334,7058.97452327326,18.36,6.0,12.0,1233.0,09-2012
2006,2012,9,30,2012-09-30,6723.118472222217,21.1,1.0,0.0,1.0,24.0,49.465208333333344,7040.049527027025,18.36,6.0,6.0,1227.0,09-2012
2007,2012,9,30,2012-09-30,6723.118472222217,21.1,1.0,0.0,1.0,24.0,49.465208333333344,7040.049527027025,18.36,6.0,12.0,1233.0,09-2012
2008,2012,10,1,2012-10-01,6896.507465277777,21.3,1.0,0.0,1.0,21.7,50.829791666666665,7111.015101351359,19.28,6.0,6.0,1239.0,10-2012
2009,2012,10,1,2012-10-01,6896.507465277777,21.3,1.0,0.0,1.0,21.7,50.829791666666665,7111.015101351359,19.28,6.0,12.0,1245.0,10-2012
2010,2012,10,2,2012-10-02,7667.5251736111095,21.8,1.0,0.0,1.0,21.3,52.594166666666666,7759.998228228235,19.28,6.0,6.0,1239.0,10-2012
2011,2012,10,2,2012-10-02,7667.5251736111095,21.8,1.0,0.0,1.0,21.3,52.594166666666666,7759.998228228235,19.28,6.0,12.0,1245.0,10-2012
2012,2012,10,3,2012-10-03,7716.121319444443,30.4,1.0,0.0,1.0,23.5,51.40624999999998,7810.133588588598,19.28,6.0,6.0,1239.0,10-2012
2013,2012,10,3,2012-10-03,7716.121319444443,30.4,1.0,0.0,1.0,23.5,51.40624999999998,7810.133588588598,19.28,6.0,12.0,1245.0,10-2012
2014,2012,10,4,2012-10-04,7753.711041666666,32.2,1.0,0.0,1.0,24.0,51.937083333333334,7866.9323836336225,19.28,6.0,6.0,1239.0,10-2012
2015,2012,10,4,2012-10-04,7753.711041666666,32.2,1.0,0.0,1.0,24.0,51.937083333333334,7866.9323836336225,19.28,6.0,12.0,1245.0,10-2012
2016,2012,10,5,2012-10-05,7897.7402430555585,34.6,1.0,0.0,1.0,24.2,60.884583333333325,8077.411880630635,19.28,6.0,6.0,1239.0,10-2012
2017,2012,10,5,2012-10-05,7897.7402430555585,34.6,1.0,0.0,1.0,24.2,60.884583333333325,8077.411880630635,19.28,6.0,12.0,1245.0,10-2012
2018,2012,10,6,2012-10-06,7247.684652777774,18.5,1.0,0.0,1.0,3.5,58.086666666666666,7139.378036786792,19.28,6.0,6.0,1239.0,10-2012
2019,2012,10,6,2012-10-06,7247.684652777774,18.5,1.0,0.0,1.0,3.5,58.086666666666666,7139.378036786792,19.28,6.0,12.0,1245.0,10-2012
2020,2012,10,7,2012-10-07,6846.639895833336,21.0,1.0,2.0,1.0,24.8,54.215624999999996,7004.800506756764,19.28,6.0,6.0,1239.0,10-2012
2021,2012,10,7,2012-10-07,6846.639895833336,21.0,1.0,2.0,1.0,24.8,54.215624999999996,7004.800506756764,19.28,6.0,12.0,1245.0,10-2012
2022,2012,10,8,2012-10-08,7704.207569444448,19.1,1.0,0.0,1.0,16.0,61.792083333333345,7759.616606606611,19.28,6.0,6.0,1239.0,10-2012
2023,2012,10,8,2012-10-08,7704.207569444448,19.1,1.0,0.0,1.0,16.0,61.792083333333345,7759.616606606611,19.28,6.0,12.0,1245.0,10-2012
2024,2012,10,9,2012-10-09,7818.257986111112,19.4,1.0,2.4,1.0,20.8,67.33208333333333,7883.452256006011,19.28,6.0,6.0,1239.0,10-2012
2025,2012,10,9,2012-10-09,7818.257986111112,19.4,1.0,2.4,1.0,20.8,67.33208333333333,7883.452256006011,19.28,6.0,12.0,1245.0,10-2012
2026,2012,10,10,2012-10-10,7779.446354166667,24.4,1.0,0.0,1.0,25.6,60.31145833333334,7807.514016516532,19.28,6.0,6.0,1239.0,10-2012
2027,2012,10,10,2012-10-10,7779.446354166667,24.4,1.0,0.0,1.0,25.6,60.31145833333334,7807.514016516532,19.28,6.0,12.0,1245.0,10-2012
2028,2012,10,11,2012-10-11,8012.272847222221,20.2,1.0,7.2,1.0,9.9,72.7075,7918.249902402388,19.28,6.0,6.0,1239.0,10-2012
2029,2012,10,11,2012-10-11,8012.272847222221,20.2,1.0,7.2,1.0,9.9,72.7075,7918.249902402388,19.28,6.0,12.0,1245.0,10-2012
2030,2012,10,12,2012-10-12,8283.912916666664,16.6,1.0,10.6,1.0,7.7,64.56479166666665,8101.627879129122,19.28,6.0,6.0,1239.0,10-2012
2031,2012,10,12,2012-10-12,8283.912916666664,16.6,1.0,10.6,1.0,7.7,64.56479166666665,8101.627879129122,19.28,6.0,12.0,1245.0,10-2012
2032,2012,10,13,2012-10-13,7397.606562500001,19.2,1.0,10.4,1.0,21.4,57.67812499999999,7498.800165165169,19.28,6.0,6.0,1239.0,10-2012
2033,2012,10,13,2012-10-13,7397.606562500001,19.2,1.0,10.4,1.0,21.4,57.67812499999999,7498.800165165169,19.28,6.0,12.0,1245.0,10-2012
2034,2012,10,14,2012-10-14,7021.036076388894,20.6,1.0,0.0,1.0,22.2,55.41354166666665,7048.316715465458,19.28,6.0,6.0,1239.0,10-2012
2035,2012,10,14,2012-10-14,7021.036076388894,20.6,1.0,0.0,1.0,22.2,55.41354166666665,7048.316715465458,19.28,6.0,12.0,1245.0,10-2012
2036,2012,10,15,2012-10-15,7724.703576388893,28.5,1.0,0.0,1.0,26.8,54.855833333333344,7693.393524774785,19.28,6.0,6.0,1239.0,10-2012
2037,2012,10,15,2012-10-15,7724.703576388893,28.5,1.0,0.0,1.0,26.8,54.855833333333344,7693.393524774785,19.28,6.0,12.0,1245.0,10-2012
2038,2012,10,16,2012-10-16,7840.592361111111,33.0,1.0,0.0,1.0,24.7,75.33895833333334,7965.204677177168,19.28,6.0,6.0,1239.0,10-2012
2039,2012,10,16,2012-10-16,7840.592361111111,33.0,1.0,0.0,1.0,24.7,75.33895833333334,7965.204677177168,19.28,6.0,12.0,1245.0,10-2012
2040,2012,10,17,2012-10-17,7681.979861111116,22.8,1.0,0.0,1.0,26.7,54.104374999999976,7709.025833333335,19.28,6.0,6.0,1239.0,10-2012
2041,2012,10,17,2012-10-17,7681.979861111116,22.8,1.0,0.0,1.0,26.7,54.104374999999976,7709.025833333335,19.28,6.0,12.0,1245.0,10-2012
2042,2012,10,18,2012-10-18,7776.520625,23.3,1.0,0.0,1.0,17.6,55.139166666666654,7642.503145645653,19.28,6.0,6.0,1239.0,10-2012
2043,2012,10,18,2012-10-18,7776.520625,23.3,1.0,0.0,1.0,17.6,55.139166666666654,7642.503145645653,19.28,6.0,12.0,1245.0,10-2012
2044,2012,10,19,2012-10-19,7896.926840277773,30.9,1.0,0.0,1.0,23.7,56.335208333333334,7906.342173423435,19.28,6.0,6.0,1239.0,10-2012
2045,2012,10,19,2012-10-19,7896.926840277773,30.9,1.0,0.0,1.0,23.7,56.335208333333334,7906.342173423435,19.28,6.0,12.0,1245.0,10-2012
2046,2012,10,20,2012-10-20,7245.983055555551,34.2,1.0,0.0,1.0,26.9,54.32666666666669,7453.086595345354,19.28,6.0,6.0,1239.0,10-2012
2047,2012,10,20,2012-10-20,7245.983055555551,34.2,1.0,0.0,1.0,26.9,54.32666666666669,7453.086595345354,19.28,6.0,12.0,1245.0,10-2012
2048,2012,10,21,2012-10-21,6815.871770833337,28.5,1.0,0.0,1.0,13.9,52.085,6827.757012012014,19.28,6.0,6.0,1239.0,10-2012
2049,2012,10,21,2012-10-21,6815.871770833337,28.5,1.0,0.0,1.0,13.9,52.085,6827.757012012014,19.28,6.0,12.0,1245.0,10-2012
2050,2012,10,22,2012-10-22,7622.2660069444455,19.5,1.0,0.0,1.0,20.8,55.70999999999999,7572.069534534531,19.28,6.0,6.0,1239.0,10-2012
2051,2012,10,22,2012-10-22,7622.2660069444455,19.5,1.0,0.0,1.0,20.8,55.70999999999999,7572.069534534531,19.28,6.0,12.0,1245.0,10-2012
2052,2012,10,23,2012-10-23,7603.007291666669,20.0,1.0,1.0,1.0,23.7,51.48833333333334,7708.254117867875,19.28,6.0,6.0,1239.0,10-2012
2053,2012,10,23,2012-10-23,7603.007291666669,20.0,1.0,1.0,1.0,23.7,51.48833333333334,7708.254117867875,19.28,6.0,12.0,1245.0,10-2012
2054,2012,10,24,2012-10-24,7757.995833333338,26.0,1.0,0.0,1.0,27.6,54.213333333333345,7684.2579316816855,19.28,6.0,6.0,1239.0,10-2012
2055,2012,10,24,2012-10-24,7757.995833333338,26.0,1.0,0.0,1.0,27.6,54.213333333333345,7684.2579316816855,19.28,6.0,12.0,1245.0,10-2012
2056,2012,10,25,2012-10-25,7832.204270833338,33.7,1.0,0.0,1.0,27.6,53.54,7886.533250750773,19.28,6.0,6.0,1239.0,10-2012
2057,2012,10,25,2012-10-25,7832.204270833338,33.7,1.0,0.0,1.0,27.6,53.54,7886.533250750773,19.28,6.0,12.0,1245.0,10-2012
2058,2012,10,26,2012-10-26,7641.265208333331,23.4,1.0,0.0,1.0,5.6,53.16770833333334,7544.498742492503,19.28,6.0,6.0,1239.0,10-2012
2059,2012,10,26,2012-10-26,7641.265208333331,23.4,1.0,0.0,1.0,5.6,53.16770833333334,7544.498742492503,19.28,6.0,12.0,1245.0,10-2012
2060,2012,10,27,2012-10-27,6964.870555555558,20.7,1.0,0.0,1.0,27.2,51.67979166666666,6981.569219219204,19.28,6.0,6.0,1239.0,10-2012
2061,2012,10,27,2012-10-27,6964.870555555558,20.7,1.0,0.0,1.0,27.2,51.67979166666666,6981.569219219204,19.28,6.0,12.0,1245.0,10-2012
2062,2012,10,28,2012-10-28,6786.238368055554,20.4,1.0,0.0,1.0,17.6,51.71875,6714.458892642634,19.28,6.0,6.0,1239.0,10-2012
2063,2012,10,28,2012-10-28,6786.238368055554,20.4,1.0,0.0,1.0,17.6,51.71875,6714.458892642634,19.28,6.0,12.0,1245.0,10-2012
2064,2012,10,29,2012-10-29,7645.327013888887,23.9,1.0,0.0,1.0,27.2,56.680208333333326,7494.772233483501,19.28,6.0,6.0,1239.0,10-2012
2065,2012,10,29,2012-10-29,7645.327013888887,23.9,1.0,0.0,1.0,27.2,56.680208333333326,7494.772233483501,19.28,6.0,12.0,1245.0,10-2012
2066,2012,10,30,2012-10-30,7823.176366782012,25.9,1.0,0.0,1.0,27.7,62.51208333333333,7713.496891891885,19.28,6.0,6.0,1239.0,10-2012
2067,2012,10,30,2012-10-30,7823.176366782012,25.9,1.0,0.0,1.0,27.7,62.51208333333333,7713.496891891885,19.28,6.0,12.0,1245.0,10-2012
2068,2012,10,31,2012-10-31,7982.200937499994,30.8,1.0,0.0,1.0,28.7,56.33624999999998,8043.049834834816,19.28,6.0,6.0,1239.0,10-2012
2069,2012,10,31,2012-10-31,7982.200937499994,30.8,1.0,0.0,1.0,28.7,56.33624999999998,8043.049834834816,19.28,6.0,12.0,1245.0,10-2012
2070,2012,11,1,2012-11-01,7961.124374999998,33.6,1.0,0.0,1.0,11.1,55.511041666666664,8109.937120870882,50.335,16.0,16.0,1261.0,11-2012
2071,2012,11,1,2012-11-01,7961.124374999998,33.6,1.0,0.0,1.0,11.1,55.511041666666664,8109.937120870882,50.335,16.0,32.0,1277.0,11-2012
2072,2012,11,2,2012-11-02,7559.029930555549,21.7,1.0,0.0,1.0,28.4,54.704375000000006,7467.827608858833,50.335,16.0,16.0,1261.0,11-2012
2073,2012,11,2,2012-11-02,7559.029930555549,21.7,1.0,0.0,1.0,28.4,54.704375000000006,7467.827608858833,50.335,16.0,32.0,1277.0,11-2012
2074,2012,11,3,2012-11-03,7070.041840277776,19.2,1.0,0.2,1.0,6.0,53.11145833333333,6903.078483483492,50.335,16.0,16.0,1261.0,11-2012
2075,2012,11,3,2012-11-03,7070.041840277776,19.2,1.0,0.2,1.0,6.0,53.11145833333333,6903.078483483492,50.335,16.0,32.0,1277.0,11-2012
2076,2012,11,4,2012-11-04,6925.20038194445,25.1,1.0,0.0,1.0,25.4,51.92583333333335,6774.693798798795,50.335,16.0,16.0,1261.0,11-2012
2077,2012,11,4,2012-11-04,6925.20038194445,25.1,1.0,0.0,1.0,25.4,51.92583333333335,6774.693798798795,50.335,16.0,32.0,1277.0,11-2012
2078,2012,11,5,2012-11-05,8034.731527777775,30.8,1.0,0.0,1.0,26.2,54.75791666666667,7991.128066816822,50.335,16.0,16.0,1261.0,11-2012
2079,2012,11,5,2012-11-05,8034.731527777775,30.8,1.0,0.0,1.0,26.2,54.75791666666667,7991.128066816822,50.335,16.0,32.0,1277.0,11-2012
2080,2012,11,6,2012-11-06,8175.357048611113,31.1,1.0,0.4,1.0,22.8,53.30333333333331,8320.882143393403,50.335,16.0,16.0,1261.0,11-2012
2081,2012,11,6,2012-11-06,8175.357048611113,31.1,1.0,0.4,1.0,22.8,53.30333333333331,8320.882143393403,50.335,16.0,32.0,1277.0,11-2012
2082,2012,11,7,2012-11-07,8023.602256944443,27.1,1.0,0.0,1.0,5.6,53.99291666666668,8044.424575825843,50.335,16.0,16.0,1261.0,11-2012
2083,2012,11,7,2012-11-07,8023.602256944443,27.1,1.0,0.0,1.0,5.6,53.99291666666668,8044.424575825843,50.335,16.0,32.0,1277.0,11-2012
2084,2012,11,8,2012-11-08,8050.937291666662,27.2,1.0,0.0,1.0,20.2,53.158958333333324,7859.281280030047,50.335,16.0,16.0,1261.0,11-2012
2085,2012,11,8,2012-11-08,8050.937291666662,27.2,1.0,0.0,1.0,20.2,53.158958333333324,7859.281280030047,50.335,16.0,32.0,1277.0,11-2012
2086,2012,11,9,2012-11-09,7973.543263888882,28.7,1.0,3.6,1.0,18.5,53.18895833333335,7709.870262762764,50.335,16.0,16.0,1261.0,11-2012
2087,2012,11,9,2012-11-09,7973.543263888882,28.7,1.0,3.6,1.0,18.5,53.18895833333335,7709.870262762764,50.335,16.0,32.0,1277.0,11-2012
2088,2012,11,10,2012-11-10,6997.127569444446,20.7,1.0,5.0,1.0,14.1,51.35062500000001,6926.6664902402445,50.335,16.0,16.0,1261.0,11-2012
2089,2012,11,10,2012-11-10,6997.127569444446,20.7,1.0,5.0,1.0,14.1,51.35062500000001,6926.6664902402445,50.335,16.0,32.0,1277.0,11-2012
2090,2012,11,11,2012-11-11,6696.789166666669,21.7,1.0,0.0,1.0,29.9,50.10749999999999,6647.847593843863,50.335,16.0,16.0,1261.0,11-2012
2091,2012,11,11,2012-11-11,6696.789166666669,21.7,1.0,0.0,1.0,29.9,50.10749999999999,6647.847593843863,50.335,16.0,32.0,1277.0,11-2012
2092,2012,11,12,2012-11-12,7641.896423611112,26.6,1.0,0.0,1.0,29.5,52.29583333333335,7602.815653153147,50.335,16.0,16.0,1261.0,11-2012
2093,2012,11,12,2012-11-12,7641.896423611112,26.6,1.0,0.0,1.0,29.5,52.29583333333335,7602.815653153147,50.335,16.0,32.0,1277.0,11-2012
2094,2012,11,13,2012-11-13,7671.480451388892,23.1,1.0,0.0,1.0,27.9,52.20250000000001,7609.599451951933,50.335,16.0,16.0,1261.0,11-2012
2095,2012,11,13,2012-11-13,7671.480451388892,23.1,1.0,0.0,1.0,27.9,52.20250000000001,7609.599451951933,50.335,16.0,32.0,1277.0,11-2012
2096,2012,11,14,2012-11-14,7763.371388888892,20.2,1.0,1.0,1.0,11.3,54.28604166666667,7542.9640465465445,50.335,16.0,16.0,1261.0,11-2012
2097,2012,11,14,2012-11-14,7763.371388888892,20.2,1.0,1.0,1.0,11.3,54.28604166666667,7542.9640465465445,50.335,16.0,32.0,1277.0,11-2012
2098,2012,11,15,2012-11-15,7942.707222222223,29.0,1.0,0.0,1.0,21.6,54.37437500000001,7771.111111111094,50.335,16.0,16.0,1261.0,11-2012
2099,2012,11,15,2012-11-15,7942.707222222223,29.0,1.0,0.0,1.0,21.6,54.37437500000001,7771.111111111094,50.335,16.0,32.0,1277.0,11-2012
2100,2012,11,16,2012-11-16,7793.928958333334,18.1,1.0,2.2,1.0,2.4,53.26666666666667,7624.186884384389,50.335,16.0,16.0,1261.0,11-2012
2101,2012,11,16,2012-11-16,7793.928958333334,18.1,1.0,2.2,1.0,2.4,53.26666666666667,7624.186884384389,50.335,16.0,32.0,1277.0,11-2012
2102,2012,11,17,2012-11-17,6994.144687499998,21.8,1.0,5.8,1.0,20.1,51.95583333333335,6980.207755255253,50.335,16.0,16.0,1261.0,11-2012
2103,2012,11,17,2012-11-17,6994.144687499998,21.8,1.0,5.8,1.0,20.1,51.95583333333335,6980.207755255253,50.335,16.0,32.0,1277.0,11-2012
2104,2012,11,18,2012-11-18,6770.11947916667,26.1,1.0,0.0,1.0,24.9,51.671041666666675,6676.37534534534,50.335,16.0,16.0,1261.0,11-2012
